,Time,Surface,Age,Sex,Vehicle
6520,1,1,44,1,0
6521,1,0,30,1,6
6522,1,0,37,1,3
6523,2,0,45,1,0
6524,2,0,23,0,0
6525,1,0,21,1,3
6526,1,1,52,1,8
6527,1,0,29,1,3
6528,1,0,30,0,0
6529,1,0,56,0,0
6530,1,0,49,1,6
6531,2,0,41,1,0
6532,2,0,35,1,0
6533,2,0,52,1,6
6534,2,1,18,1,0
6535,0,0,24,1,0
6536,1,0,77,1,0
6537,0,0,49,1,0
6538,0,0,42,1,0
6539,2,1,39,1,6
6540,1,0,36,0,0
6541,1,0,41,1,0
6542,1,1,45,1,6
6543,2,1,32,1,0
6544,2,1,32,1,2
6545,2,0,86,0,0
6546,2,0,55,0,0
6547,2,0,27,0,0
6548,2,0,28,1,0
6549,2,1,24,0,0
6550,2,1,20,0,0
6551,1,0,29,0,0
6552,1,0,53,0,0
6553,2,0,81,1,0
6554,2,0,19,1,6
6555,2,1,82,0,0
6556,2,1,24,1,0
6557,2,1,35,1,0
6558,2,1,38,1,0
6559,2,1,39,1,0
6560,0,1,20,0,0
6561,0,1,26,1,0
6562,1,0,37,0,0
6563,1,0,33,1,0
6564,2,1,19,1,6
6565,2,1,26,0,3
6566,1,3,58,1,0
6567,1,3,50,1,13
6568,1,1,35,1,3
6569,1,0,39,0,0
6570,2,0,27,1,0
6571,1,3,35,1,3
6572,2,0,22,1,0
6573,2,0,46,1,0
6574,2,0,22,0,0
6575,2,2,27,1,0
6576,2,3,21,1,3
6577,2,2,26,1,0
6578,1,1,49,1,0
6579,1,0,59,1,3
6580,2,0,40,1,0
6581,0,0,24,1,0
6582,2,1,56,0,0
6583,2,0,31,0,0
6584,1,1,37,1,0
6585,1,0,39,0,0
6586,0,1,21,1,0
6587,0,3,35,1,0
6588,2,1,41,0,0
6589,2,1,28,1,0
6590,2,1,23,0,3
6591,1,0,37,1,3
6592,1,0,51,1,0
6593,1,0,33,0,0
6594,1,0,36,1,0
6595,1,1,56,0,0
6596,2,1,19,0,0
6597,2,1,20,1,0
6598,2,1,32,1,3
6599,1,0,18,1,6
6600,1,1,41,0,3
6601,2,1,39,0,0
6602,1,0,40,0,0
6603,2,0,53,0,0
6604,1,0,22,0,0
6605,2,0,21,1,7
6606,2,0,43,1,0
6607,1,0,39,1,3
6608,1,2,42,1,7
6609,1,0,38,1,3
6610,1,0,25,1,0
6611,1,1,38,0,0
6612,1,0,53,1,0
6613,2,0,85,1,0
6614,2,1,38,1,0
6615,1,1,47,1,0
6616,1,1,10,1,3
6617,1,0,35,1,0
6618,1,0,39,1,3
6619,1,0,40,0,0
6620,1,1,26,1,0
6621,1,1,45,1,0
6622,2,1,24,1,0
6623,2,1,38,1,0
6624,1,0,36,1,3
6625,2,0,27,1,3
6626,0,3,54,1,0
6627,1,0,41,1,0
6628,1,0,69,1,0
6629,1,0,21,1,0
6630,1,0,20,1,0
6631,1,0,22,1,0
6632,1,0,38,1,3
6633,1,1,23,0,0
6634,1,1,59,1,0
6635,2,0,30,0,0
6636,2,0,28,0,0
6637,2,0,20,0,0
6638,2,0,39,1,0
6639,0,0,24,0,0
6640,1,0,73,1,0
6641,1,0,42,1,6
6642,2,0,23,1,0
6643,2,0,53,1,0
6644,2,0,40,1,3
6645,1,1,68,1,0
6646,1,1,30,0,0
6647,1,2,49,1,0
6648,2,0,45,1,3
6649,1,0,17,1,0
6650,1,0,44,1,7
6651,1,0,42,0,3
6652,2,3,24,1,0
6653,2,3,41,0,0
6654,2,3,23,1,0
6655,2,3,42,0,0
6656,1,0,27,1,0
6657,2,0,38,1,0
6658,2,0,18,0,0
6659,2,0,34,1,0
6660,1,0,23,0,0
6661,1,0,32,1,3
6662,2,0,46,1,3
6663,0,1,32,1,0
6664,0,1,30,1,0
6665,1,0,24,1,6
6666,1,0,33,1,0
6667,2,0,31,1,0
6668,2,0,44,1,0
6669,2,0,23,1,0
6670,1,0,43,1,3
6671,2,0,72,1,0
6672,0,2,55,1,0
6673,2,0,39,1,3
6674,2,0,45,1,0
6675,2,0,53,1,0
6676,2,0,63,1,0
6677,1,0,31,1,0
6678,2,0,51,1,10
6679,2,0,36,1,0
6680,1,0,45,0,0
6681,1,0,83,1,0
6682,1,0,46,0,0
6683,1,0,57,1,0
6684,2,0,17,1,6
6685,0,0,18,1,0
6686,0,0,34,1,0
6687,1,1,43,1,6
6688,1,1,20,1,6
6689,2,0,60,1,3
6690,2,0,54,1,0
6691,2,1,21,0,6
6692,0,0,21,0,0
6693,0,0,19,1,8
6694,2,0,20,1,3
6695,2,0,38,1,0
6696,2,0,39,1,5
6697,2,0,36,0,0
6698,1,0,29,1,3
6699,1,0,38,1,3
6700,2,0,25,1,0
6701,2,0,43,1,0
6702,2,0,20,1,2
6703,2,0,40,0,0
6704,0,0,36,1,1
6705,1,0,50,1,7
6706,2,0,22,1,0
6707,1,0,29,0,0
6708,2,0,30,0,0
6709,1,0,75,1,0
6710,2,0,22,1,0
6711,0,0,21,1,0
6712,2,0,28,1,0
6713,1,0,47,1,0
6714,1,0,37,1,0
6715,1,0,41,1,3
6716,2,0,49,1,8
6717,0,0,30,1,0
6718,0,0,32,1,0
6719,1,0,57,1,1
6720,2,0,31,1,0
6721,2,0,49,0,0
6722,2,0,40,0,0
6723,2,0,29,0,0
6724,2,0,34,1,0
6725,2,0,61,0,0
6726,1,0,26,1,0
6727,1,0,44,1,0
6728,1,0,75,1,0
6729,2,0,22,0,0
6730,2,0,36,1,0
6731,2,0,19,1,6
6732,2,0,25,1,0
6733,2,0,37,1,0
6734,2,1,37,0,0
6735,2,0,34,1,6
6736,2,0,46,1,7
6737,2,1,28,1,3
6738,2,1,32,1,3
6739,1,1,18,0,0
6740,1,1,82,0,0
6741,1,1,31,1,3
6742,2,1,30,1,3
6743,2,0,31,0,0
6744,2,0,30,0,0
6745,2,1,32,1,0
6746,1,0,24,1,0
6747,1,0,21,0,0
6748,1,0,50,1,9
6749,1,0,44,0,0
6750,1,0,54,1,5
6751,1,2,57,0,0
6752,1,1,34,0,0
6753,1,0,33,1,11
6754,2,1,29,1,3
6755,2,0,24,0,3
6756,1,0,29,1,3
6757,2,0,49,1,0
6758,0,0,31,1,0
6759,0,0,43,1,0
6760,1,1,45,1,13
6761,2,0,15,1,4
6762,2,1,19,1,0
6763,1,1,43,1,0
6764,2,1,25,1,0
6765,2,1,47,0,0
6766,1,0,41,1,0
6767,2,1,17,1,0
6768,0,0,41,1,0
6769,0,1,24,1,0
6770,2,1,47,0,0
6771,2,0,38,1,3
6772,2,0,60,1,0
6773,2,0,35,0,0
6774,1,0,43,1,0
6775,0,0,50,1,0
6776,2,1,53,0,0
6777,1,1,30,1,0
6778,2,1,81,1,0
6779,1,1,25,0,0
6780,1,1,66,0,0
6781,2,0,22,1,0
6782,1,1,28,1,8
6783,1,0,26,1,7
6784,1,0,24,0,0
6785,2,0,17,1,3
6786,1,0,45,0,0
6787,1,0,23,1,7
6788,2,0,38,1,0
6789,1,0,32,0,0
6790,1,0,56,0,0
6791,1,0,11,1,3
6792,2,0,24,1,0
6793,2,0,54,1,5
6794,2,1,23,1,0
6795,2,0,19,1,0
6796,2,0,22,0,0
6797,1,3,41,1,11
6798,1,3,48,1,0
6799,2,1,22,1,0
6800,1,3,33,1,7
6801,1,1,23,0,0
6802,1,1,28,0,0
6803,1,0,37,1,6
6804,1,1,27,0,0
6805,2,0,39,0,0
6806,0,0,27,1,0
6807,0,1,29,1,0
6808,0,3,45,1,0
6809,1,2,57,0,0
6810,2,0,22,1,0
6811,2,0,67,1,0
6812,2,0,21,1,0
6813,2,0,19,0,0
6814,1,0,25,1,0
6815,1,0,23,0,0
6816,1,0,42,0,6
6817,1,0,55,1,0
6818,1,1,46,1,0
6819,1,1,23,1,0
6820,1,0,57,0,0
6821,2,0,51,1,0
6822,2,0,31,1,0
6823,0,0,24,1,0
6824,1,0,32,0,0
6825,1,0,17,1,6
6826,1,0,18,1,0
6827,2,0,10,1,3
6828,1,0,17,1,2
6829,2,0,41,1,3
6830,2,0,25,0,0
6831,1,0,36,1,0
6832,2,0,40,1,0
6833,2,0,21,0,0
6834,2,0,43,1,0
6835,2,0,48,1,0
6836,2,0,17,1,6
6837,2,0,31,1,0
6838,2,0,24,0,0
6839,2,0,25,1,4
6840,2,0,42,1,3
6841,2,0,58,0,0
6842,2,0,46,1,0
6843,2,0,77,1,0
6844,2,0,47,1,6
6845,1,0,43,0,0
6846,1,0,23,0,3
6847,2,0,10,1,2
6848,2,0,29,0,0
6849,2,0,46,0,0
6850,2,0,37,1,3
6851,1,0,34,1,0
6852,0,1,45,1,0
6853,0,1,40,1,0
6854,0,1,21,1,0
6855,1,0,47,1,3
6856,1,0,57,1,0
6857,1,0,37,1,0
6858,2,1,48,1,0
6859,2,1,20,1,0
6860,2,0,21,1,0
6861,1,0,32,0,0
6862,2,0,31,0,0
6863,2,0,6,1,3
6864,2,0,32,0,0
6865,2,0,50,1,0
6866,2,0,19,0,0
6867,1,0,29,1,0
6868,1,0,43,1,0
6869,2,0,21,0,0
6870,2,0,15,1,3
6871,2,0,42,1,3
6872,2,0,19,1,0
6873,2,0,37,1,6
6874,1,1,35,1,3
6875,1,0,25,1,0
6876,1,1,27,1,0
6877,1,1,24,0,0
6878,1,0,30,0,0
6879,2,0,37,0,5
6880,2,0,34,0,0
6881,2,0,26,1,6
6882,1,0,61,1,0
6883,1,1,22,0,0
6884,1,0,79,0,0
6885,1,0,64,1,0
6886,2,0,26,0,0
6887,2,0,46,0,0
6888,2,0,29,1,3
6889,1,0,45,1,0
6890,2,0,21,1,3
6891,0,0,23,0,0
6892,1,0,18,0,6
6893,2,0,62,0,0
6894,2,0,51,0,0
6895,2,0,32,1,3
6896,2,0,70,0,0
6897,1,0,43,1,0
6898,1,0,35,1,3
6899,2,0,24,0,0
6900,2,0,27,0,0
6901,2,0,22,1,0
6902,2,0,27,1,0
6903,1,0,45,0,0
6904,1,0,20,1,0
6905,2,0,19,1,3
6906,1,0,41,1,6
6907,1,0,51,1,5
6908,2,0,45,0,0
6909,2,0,29,1,5
6910,2,0,18,0,0
6911,2,0,27,1,0
6912,2,0,28,1,9
6913,2,0,45,0,0
6914,1,0,39,1,3
6915,2,0,37,1,3
6916,2,0,22,1,0
6917,2,0,19,1,0
6918,2,0,39,1,0
6919,1,0,57,1,8
6920,1,0,45,0,0
6921,2,0,20,0,0
6922,2,0,37,1,0
6923,2,0,61,1,0
6924,1,1,41,1,3
6925,1,1,67,1,0
6926,1,1,46,0,8
6927,2,0,30,1,0
6928,0,0,38,1,8
6929,2,0,28,1,8
6930,2,0,25,1,7
6931,2,0,27,1,0
6932,2,0,7,1,3
6933,2,0,34,0,0
6934,2,0,54,0,0
6935,2,0,24,1,3
6936,2,0,24,0,0
6937,2,0,48,1,0
6938,2,0,27,1,5
6939,2,0,66,1,6
6940,0,0,18,1,3
6941,1,0,45,0,0
6942,1,0,48,1,3
6943,2,0,22,0,0
6944,2,0,44,1,0
6945,2,0,51,1,0
6946,2,0,49,1,6
6947,0,0,27,1,3
6948,1,0,25,1,6
6949,2,0,56,1,3
6950,2,0,17,1,3
6951,2,0,44,1,3
6952,2,0,26,1,3
6953,2,0,19,0,0
6954,2,0,46,1,0
6955,1,0,22,1,3
6956,2,0,67,1,0
6957,2,0,23,1,3
6958,2,0,28,1,3
6959,2,0,19,1,8
6960,2,0,27,0,0
6961,2,0,38,1,0
6962,2,0,60,0,0
6963,1,0,56,1,0
6964,1,0,48,1,3
6965,2,0,25,0,0
6966,0,0,18,0,0
6967,0,0,49,1,1
6968,1,0,51,1,0
6969,1,0,50,1,3
6970,1,0,36,1,3
6971,2,1,27,1,0
6972,2,1,19,1,6
6973,1,1,34,1,3
6974,1,0,25,1,6
6975,1,0,43,1,6
6976,1,0,39,1,0
6977,2,0,37,0,0
6978,2,0,38,1,0
6979,1,0,40,1,3
6980,2,0,49,1,8
6981,1,0,46,1,3
6982,1,0,24,0,3
6983,1,0,93,1,0
6984,1,0,30,1,3
6985,1,0,25,0,0
6986,1,0,55,1,0
6987,2,0,35,0,3
6988,2,0,24,1,0
6989,1,0,20,1,3
6990,1,0,20,1,3
6991,2,0,28,1,5
6992,2,0,18,0,0
6993,2,0,56,0,0
6994,2,0,51,0,0
6995,1,0,38,0,0
6996,2,0,69,1,0
6997,2,0,43,1,6
6998,2,0,47,1,6
6999,2,0,22,1,3
7000,2,0,30,1,0
7001,2,0,21,1,3
7002,2,0,30,1,0
7003,1,0,79,1,0
7004,2,1,42,1,5
7005,0,1,56,1,0
7006,1,0,47,1,0
7007,1,0,36,1,7
7008,1,0,24,0,3
7009,2,0,20,1,0
7010,2,0,46,0,0
7011,1,1,25,0,3
7012,1,0,21,1,3
7013,1,1,29,1,0
7014,1,1,46,1,0
7015,1,1,40,0,0
7016,2,1,43,1,8
7017,2,1,42,0,0
7018,2,1,55,1,3
7019,2,1,21,1,0
7020,1,0,35,0,3
7021,2,0,20,1,0
7022,2,0,68,0,0
7023,2,0,10,1,3
7024,0,0,21,0,0
7025,2,0,22,0,0
7026,2,0,24,1,0
7027,1,0,40,0,0
7028,2,0,38,0,0
7029,1,0,28,1,3
7030,2,0,35,1,0
7031,1,0,28,1,0
7032,1,0,38,0,3
7033,1,0,38,1,0
7034,0,0,45,1,0
7035,1,1,40,1,0
7036,1,0,55,0,0
7037,2,0,31,0,0
7038,2,0,58,1,0
7039,0,0,19,1,3
7040,0,1,20,1,0
7041,2,0,28,1,0
7042,1,0,35,0,0
7043,1,0,27,0,0
7044,1,0,39,0,0
7045,0,0,36,1,0
7046,0,0,20,1,0
7047,1,0,29,1,1
7048,1,0,45,0,0
7049,2,0,36,1,0
7050,2,0,17,0,0
7051,0,0,56,0,0
7052,1,0,40,0,0
7053,1,0,35,1,3
7054,2,0,28,0,13
7055,2,0,23,1,5
7056,2,0,34,0,0
7057,2,0,20,1,0
7058,2,0,35,1,0
7059,1,0,19,0,0
7060,1,0,50,1,8
7061,1,0,50,1,0
7062,2,0,25,1,0
7063,2,0,46,1,0
7064,2,0,21,0,0
7065,1,0,27,1,0
7066,2,0,33,0,0
7067,2,0,59,1,3
7068,2,1,47,1,0
7069,1,0,40,0,3
7070,2,0,55,1,6
7071,2,0,65,1,3
7072,2,0,40,1,3
7073,2,0,34,1,8
7074,2,0,20,1,6
7075,2,0,43,1,3
7076,2,0,23,1,0
7077,2,0,47,1,8
7078,2,0,23,1,3
7079,2,0,21,1,3
7080,2,0,45,1,5
7081,2,0,56,0,0
7082,1,0,35,1,3
7083,1,0,73,1,0
7084,1,0,22,1,0
7085,2,0,27,1,3
7086,2,0,32,1,3
7087,0,0,29,1,0
7088,2,0,59,1,0
7089,1,0,26,0,0
7090,2,0,26,1,0
7091,2,0,71,0,0
7092,1,0,13,0,3
7093,1,0,45,1,3
7094,2,0,41,1,8
7095,2,0,47,1,0
7096,2,0,74,0,0
7097,2,0,48,1,3
7098,2,0,52,0,0
7099,1,0,30,0,3
7100,2,0,21,0,0
7101,2,0,10,1,3
7102,2,0,35,1,0
7103,1,0,20,1,3
7104,2,0,33,0,0
7105,2,0,31,1,3
7106,1,0,61,0,0
7107,1,0,56,0,0
7108,2,1,56,1,5
7109,1,0,56,1,7
7110,2,1,75,1,0
7111,2,0,25,1,1
7112,1,0,36,1,3
7113,1,0,52,0,0
7114,1,0,16,0,3
7115,2,1,43,1,0
7116,1,0,27,0,0
7117,2,1,19,1,0
7118,0,0,18,1,6
7119,1,0,89,0,0
7120,1,0,63,1,0
7121,1,0,38,1,0
7122,2,0,29,1,0
7123,2,0,29,1,3
7124,2,0,57,0,0
7125,1,0,84,0,0
7126,1,0,57,0,0
7127,2,0,48,0,3
7128,1,0,27,1,0
7129,2,0,44,1,3
7130,2,0,41,1,3
7131,1,0,24,0,0
7132,1,0,82,1,0
7133,2,0,20,0,0
7134,2,0,28,1,8
7135,2,0,39,0,0
7136,1,0,32,1,0
7137,2,0,29,0,3
7138,1,0,28,0,3
7139,2,0,33,0,0
7140,1,0,43,1,3
7141,2,0,50,1,12
7142,2,0,24,1,0
7143,2,0,48,1,6
7144,2,0,37,1,3
7145,2,0,38,1,3
7146,1,0,55,0,0
7147,1,0,43,1,0
7148,1,0,32,1,0
7149,2,0,24,0,0
7150,2,0,33,1,0
7151,2,0,21,0,0
7152,1,1,49,1,3
7153,2,0,26,1,1
7154,2,0,23,0,0
7155,2,0,27,1,0
7156,1,0,11,1,3
7157,1,0,35,1,0
7158,2,0,29,0,0
7159,2,0,26,0,3
7160,1,0,20,1,0
7161,2,0,8,1,3
7162,2,0,22,1,3
7163,2,0,27,0,3
7164,1,0,26,1,0
7165,1,0,33,0,0
7166,1,0,37,1,5
7167,2,0,39,1,0
7168,2,0,40,1,3
7169,0,0,20,1,3
7170,1,1,36,1,3
7171,1,0,22,1,6
7172,1,0,70,1,4
7173,1,1,37,1,6
7174,2,0,26,1,5
7175,1,0,34,1,8
7176,1,0,10,1,3
7177,0,0,31,0,0
7178,1,0,35,1,0
7179,0,1,26,1,0
7180,0,1,33,1,0
7181,1,0,55,0,0
7182,2,0,39,1,3
7183,2,0,46,1,0
7184,1,0,25,1,0
7185,1,0,42,1,0
7186,1,0,22,1,6
7187,1,1,32,1,0
7188,2,0,25,1,0
7189,2,0,36,1,3
7190,2,0,32,1,0
7191,2,0,29,1,0
7192,2,0,31,1,0
7193,2,0,54,0,0
7194,1,0,41,1,0
7195,1,0,24,0,0
7196,1,0,39,0,0
7197,1,0,24,0,0
7198,1,0,42,1,1
7199,1,0,38,0,0
7200,1,0,61,1,11
7201,2,0,24,1,3
7202,1,0,18,0,0
7203,1,0,30,1,0
7204,2,0,11,1,2
7205,2,0,18,1,2
7206,2,0,40,1,0
7207,2,0,27,0,0
7208,2,0,23,0,0
7209,2,0,38,1,3
7210,0,0,21,1,0
7211,1,0,33,1,3
7212,1,0,87,1,0
7213,1,0,78,0,0
7214,2,0,26,1,6
7215,2,0,32,0,0
7216,1,0,78,1,0
7217,1,0,33,1,0
7218,2,0,24,1,6
7219,1,0,19,0,0
7220,2,0,16,1,2
7221,1,0,21,1,3
7222,1,0,30,1,0
7223,2,0,26,0,3
7224,2,0,26,1,3
7225,2,0,28,1,8
7226,2,0,4,1,3
7227,1,0,52,1,8
7228,2,0,47,0,0
7229,2,0,69,1,0
7230,1,0,27,1,0
7231,1,0,33,1,3
7232,1,0,39,1,0
7233,2,0,62,1,8
7234,0,0,35,1,0
7235,0,0,33,0,0
7236,1,0,30,0,0
7237,1,0,50,1,0
7238,1,0,46,1,3
7239,2,0,37,1,6
7240,1,0,42,0,3
7241,1,0,22,1,2
7242,1,0,52,1,3
7243,1,0,62,1,9
7244,2,0,70,1,3
7245,1,0,47,1,3
7246,1,0,65,0,0
7247,1,0,54,0,0
7248,2,0,40,1,0
7249,1,0,57,1,11
7250,2,0,37,1,0
7251,1,0,33,1,0
7252,1,0,33,0,0
7253,1,0,63,1,7
7254,1,0,33,1,11
7255,2,0,25,1,7
7256,2,0,40,1,3
7257,2,0,51,1,1
7258,2,0,42,1,0
7259,1,0,40,1,3
7260,1,0,21,1,6
7261,2,0,48,1,3
7262,1,0,44,1,0
7263,1,0,20,1,6
7264,1,0,32,0,0
7265,2,0,31,1,3
7266,2,0,18,1,0
7267,0,0,20,0,0
7268,2,0,66,1,0
7269,1,0,28,1,0
7270,1,0,53,1,0
7271,2,0,44,1,0
7272,2,0,55,1,0
7273,1,1,28,1,3
7274,2,0,26,1,0
7275,2,0,19,0,0
7276,1,1,29,1,3
7277,1,0,20,0,0
7278,1,0,41,0,3
7279,1,0,48,0,0
7280,1,0,26,0,0
7281,1,0,42,1,0
7282,1,0,66,0,0
7283,2,0,74,0,0
7284,1,0,63,0,0
7285,1,0,25,1,0
7286,2,0,42,0,0
7287,2,0,70,1,0
7288,2,0,33,1,0
7289,0,0,65,1,0
7290,1,0,48,1,3
7291,1,0,29,1,3
7292,2,0,48,1,3
7293,2,0,87,1,0
7294,2,0,26,1,5
7295,2,0,36,1,0
7296,2,0,57,0,0
7297,2,0,18,1,0
7298,1,0,37,1,0
7299,1,0,61,1,1
7300,1,0,8,1,3
7301,1,0,30,1,0
7302,1,0,86,1,0
7303,2,0,76,1,0
7304,2,0,32,1,0
7305,2,0,12,1,3
7306,1,0,39,0,0
7307,2,1,58,1,0
7308,2,1,32,1,7
7309,2,0,26,0,0
7310,2,1,39,1,3
7311,1,0,33,0,0
7312,1,0,22,1,3
7313,2,0,18,1,2
7314,2,0,29,1,8
7315,1,0,34,0,0
7316,1,0,34,1,0
7317,1,0,76,1,0
7318,1,0,47,1,3
7319,2,1,65,1,0
7320,2,1,49,1,0
7321,2,1,29,0,0
7322,1,0,54,0,0
7323,1,0,39,1,0
7324,2,0,43,1,0
7325,1,0,30,0,0
7326,2,0,24,1,3
7327,2,0,22,1,3
7328,2,0,34,1,3
7329,2,0,30,0,0
7330,2,0,31,1,6
7331,2,0,16,1,3
7332,2,0,17,1,5
7333,0,0,28,1,1
7334,0,0,18,1,3
7335,0,0,41,0,0
7336,1,0,49,0,0
7337,1,0,51,1,8
7338,2,0,16,1,2
7339,2,0,36,0,0
7340,2,0,18,0,0
7341,2,0,20,1,0
7342,2,0,27,1,0
7343,0,0,19,1,6
7344,1,1,25,1,3
7345,2,0,44,1,3
7346,0,0,31,0,0
7347,0,0,32,0,0
7348,1,0,43,1,0
7349,1,0,47,1,8
7350,2,0,45,0,0
7351,1,0,56,1,3
7352,0,0,38,1,0
7353,2,0,20,1,0
7354,1,0,76,1,0
7355,1,1,79,1,0
7356,2,0,36,1,3
7357,2,0,39,1,3
7358,1,0,46,0,0
7359,1,0,41,1,3
7360,2,0,33,1,3
7361,1,0,27,1,0
7362,2,0,37,0,6
7363,2,0,23,1,3
7364,2,0,41,1,8
7365,1,0,24,1,0
7366,2,0,49,1,3
7367,0,0,32,1,0
7368,2,0,18,1,6
7369,0,0,24,1,0
7370,1,0,17,1,2
7371,1,0,55,0,0
7372,2,0,21,1,2
7373,1,0,26,1,0
7374,1,0,70,1,0
7375,2,0,27,1,0
7376,2,0,36,1,0
7377,1,0,22,1,6
7378,2,0,21,1,5
7379,2,0,11,1,3
7380,2,0,50,1,3
7381,1,0,9,1,3
7382,1,0,30,1,0
7383,1,0,23,0,0
7384,1,0,53,1,5
7385,2,0,29,1,3
7386,2,0,41,1,8
7387,1,1,18,0,0
7388,2,0,32,0,0
7389,2,0,28,0,0
7390,1,0,26,1,3
7391,2,0,27,0,0
7392,1,0,50,1,3
7393,1,0,17,1,3
7394,2,0,16,1,3
7395,1,0,44,1,0
7396,1,0,41,0,0
7397,1,0,79,0,0
7398,2,0,44,0,0
7399,2,0,64,1,0
7400,2,0,35,0,0
7401,2,0,24,0,0
7402,1,0,55,1,7
7403,1,0,46,0,0
7404,2,0,47,1,8
7405,2,0,59,1,0
7406,2,0,92,1,0
7407,1,0,58,1,0
7408,1,0,23,0,0
7409,2,0,33,0,0
7410,2,0,60,1,3
7411,2,0,28,1,2
7412,2,0,24,1,3
7413,2,0,55,1,0
7414,2,0,57,0,0
7415,2,0,34,1,3
7416,2,0,8,1,3
7417,2,0,70,1,0
7418,0,0,30,1,0
7419,0,0,20,1,0
7420,1,0,48,0,0
7421,1,0,30,0,0
7422,2,0,45,1,3
7423,2,0,25,0,0
7424,2,0,33,0,0
7425,0,1,51,0,0
7426,2,0,18,1,3
7427,1,0,25,1,0
7428,2,0,24,0,0
7429,2,0,32,1,3
7430,0,1,25,0,0
7431,0,1,31,0,0
7432,1,0,30,1,3
7433,1,0,24,1,0
7434,1,1,36,0,0
7435,1,1,28,1,0
7436,2,1,20,1,0
7437,2,1,59,1,0
7438,2,0,38,1,3
7439,1,0,46,1,0
7440,2,0,67,1,3
7441,1,0,22,0,0
7442,1,0,23,0,0
7443,2,0,17,1,2
7444,2,0,40,0,0
7445,1,0,25,1,0
7446,1,0,28,0,0
7447,1,0,71,0,0
7448,1,0,29,1,6
7449,2,0,39,1,5
7450,1,0,50,0,0
7451,1,0,21,1,0
7452,1,0,30,1,0
7453,2,0,46,0,0
7454,2,0,28,0,3
7455,2,0,41,1,0
7456,1,0,22,1,3
7457,1,0,22,1,3
7458,1,0,13,1,3
7459,1,0,51,1,3
7460,2,0,24,1,3
7461,2,0,48,1,8
7462,2,0,37,1,8
7463,2,0,43,0,0
7464,0,0,41,1,1
7465,0,0,24,1,0
7466,1,0,22,1,3
7467,2,0,29,1,3
7468,2,0,20,0,0
7469,2,0,25,0,0
7470,2,0,25,0,0
7471,1,0,80,1,3
7472,2,0,59,1,0
7473,1,0,43,0,0
7474,1,0,70,1,0
7475,1,0,26,1,3
7476,1,0,53,0,3
7477,1,0,24,1,0
7478,1,0,34,1,3
7479,2,0,30,0,0
7480,2,0,32,0,0
7481,2,0,46,1,7
7482,2,0,44,1,3
7483,1,0,18,1,3
7484,1,0,31,0,0
7485,1,0,54,1,0
7486,1,0,57,0,0
7487,1,0,58,0,0
7488,2,0,24,0,3
7489,2,0,41,1,3
7490,1,0,21,1,3
7491,1,0,21,1,3
7492,1,1,44,0,0
7493,2,1,35,1,8
7494,2,1,39,0,0
7495,2,1,36,1,0
7496,2,1,23,1,1
7497,2,1,29,1,0
7498,1,0,46,1,0
7499,2,0,25,1,0
7500,1,0,19,1,6
7501,0,0,35,1,0
7502,1,0,68,1,6
7503,1,0,53,0,0
7504,1,0,37,1,3
7505,1,0,49,0,0
7506,2,0,21,1,6
7507,2,0,23,1,0
7508,2,0,23,1,0
7509,2,0,41,0,0
7510,1,0,28,1,3
7511,2,0,33,1,0
7512,1,1,50,1,8
7513,1,0,17,1,3
7514,0,0,20,1,0
7515,1,1,35,1,3
7516,1,1,22,0,6
7517,2,0,39,1,0
7518,1,0,31,0,0
7519,2,1,27,1,3
7520,0,0,22,1,0
7521,1,0,43,1,8
7522,2,0,83,1,0
7523,2,0,74,1,0
7524,2,0,63,1,5
7525,2,0,23,1,0
7526,2,0,26,1,5
7527,2,0,20,1,3
7528,1,0,31,0,0
7529,1,0,43,1,3
7530,2,1,13,1,3
7531,1,1,87,1,15
7532,2,0,28,1,0
7533,2,0,29,0,0
7534,2,0,50,0,0
7535,1,0,62,1,0
7536,1,0,43,0,3
7537,2,0,51,1,3
7538,2,0,26,1,5
7539,1,0,67,1,3
7540,1,0,42,1,7
7541,1,0,83,1,0
7542,1,0,18,1,3
7543,2,0,28,1,0
7544,2,0,20,1,3
7545,1,0,22,0,0
7546,1,0,37,1,0
7547,1,0,38,0,0
7548,1,0,35,1,0
7549,1,0,34,0,0
7550,1,0,50,0,0
7551,1,0,45,1,7
7552,2,0,31,1,3
7553,2,0,38,1,0
7554,2,0,34,1,3
7555,2,0,51,0,0
7556,1,0,20,1,0
7557,2,0,4,1,3
7558,1,0,38,1,0
7559,2,0,25,1,0
7560,1,0,68,0,0
7561,0,0,66,0,0
7562,2,0,52,1,3
7563,2,0,30,0,0
7564,2,0,33,1,0
7565,2,0,62,1,0
7566,2,0,60,1,8
7567,2,0,45,1,3
7568,2,0,15,1,3
7569,2,0,61,1,8
7570,1,0,28,1,0
7571,1,0,23,1,6
7572,2,0,24,1,6
7573,1,0,23,1,6
7574,2,0,46,1,3
7575,1,0,41,1,3
7576,2,0,42,1,8
7577,1,0,39,1,3
7578,1,0,37,0,0
7579,1,1,37,0,0
7580,1,1,34,0,0
7581,2,0,24,1,0
7582,2,0,28,1,0
7583,2,1,27,1,0
7584,1,0,46,0,0
7585,2,0,33,1,3
7586,2,1,80,1,0
7587,2,0,60,0,0
7588,2,0,25,1,0
7589,2,0,16,1,2
7590,1,0,38,0,0
7591,1,0,43,1,0
7592,1,1,33,0,0
7593,1,0,50,1,3
7594,1,0,41,1,0
