,Time,Surface,Age,Sex,Vehicle,Severity
11645,1630,0,60,1,3,2
11646,1925,0,54,1,0,2
11649,1832,1,21,0,6,2
11650,2245,0,21,0,0,2
11651,2245,0,19,1,8,2
11652,1700,0,20,1,3,2
11653,1839,0,38,1,0,2
11655,1728,0,39,1,5,1
11656,2015,0,36,0,0,2
11659,725,0,29,1,3,2
11660,1150,0,38,1,3,2
11661,1540,0,25,1,0,2
11664,1835,0,43,1,0,2
11665,1843,0,20,1,2,1
11666,1712,0,40,0,0,2
11669,2245,0,36,1,1,2
11673,1000,0,50,1,7,2
11676,1430,0,22,1,0,2
11677,1215,0,29,0,0,2
11678,1955,0,30,0,0,2
11681,810,0,75,1,0,2
11683,1805,0,22,1,0,2
11687,557,0,21,1,0,2
11688,2130,0,28,1,0,2
11691,1110,0,47,1,0,2
11692,1110,0,37,1,0,2
11696,1240,0,41,1,3,2
11697,1445,0,49,1,8,1
11698,245,0,30,1,0,1
11699,245,0,32,1,0,2
11702,1300,0,57,1,1,2
11703,1633,0,31,1,0,2
11704,1510,0,49,0,0,2
11705,1725,0,40,0,0,2
11707,1845,0,29,0,0,2
11708,1905,0,34,1,0,2
11709,1905,0,61,0,0,2
11710,805,0,26,1,0,2
11711,805,0,44,1,0,2
11712,1325,0,75,1,0,2
11713,1718,0,22,0,0,2
11714,1609,0,36,1,0,2
11715,1748,0,19,1,6,2
11717,1930,0,25,1,0,2
11720,1500,0,37,1,0,2
11723,1624,1,37,0,0,2
11728,1745,0,34,1,6,2
11729,1442,0,46,1,7,2
11731,1915,1,28,1,3,2
11732,1945,1,32,1,3,2
11733,855,1,18,0,0,2
11734,1040,1,82,0,0,2
11735,645,1,31,1,3,2
11738,1440,1,30,1,3,2
11739,1910,0,31,0,0,2
11740,2040,0,30,0,0,2
11741,2056,1,32,1,0,2
11746,1245,0,24,1,0,2
11747,1025,0,21,0,0,2
11748,1350,0,50,1,9,2
11749,1350,0,44,0,0,1
11751,1100,0,54,1,5,1
11752,730,2,57,0,0,2
11753,850,1,34,0,0,2
11758,1320,0,33,1,11,2
11759,1805,1,29,1,3,1
11760,2127,0,24,0,3,2
11761,900,0,29,1,3,2
11762,1555,0,49,1,0,2
11763,2320,0,31,1,0,2
11764,2320,0,43,1,0,2
11765,700,1,45,1,13,2
11768,2105,0,15,1,4,2
11769,1905,1,19,1,0,2
11772,1230,1,43,1,0,2
11773,1515,1,25,1,0,2
11774,1515,1,47,0,0,2
11775,1000,0,41,1,0,2
11777,1925,1,17,1,0,1
11779,2340,0,41,1,0,2
11780,246,1,24,1,0,2
11781,1706,1,47,0,0,2
11783,1614,0,38,1,3,2
11784,1650,0,60,1,0,2
11785,1650,0,35,0,0,2
11789,720,0,43,1,0,2
11790,410,0,50,1,0,2
11791,1550,1,53,0,0,2
11792,1005,1,30,1,0,2
11793,1420,1,81,1,0,2
11794,1343,1,25,0,0,2
11795,1343,1,66,0,0,2
11798,1640,0,22,1,0,2
11799,714,1,28,1,8,2
11800,1210,0,26,1,7,2
11801,1210,0,24,0,0,2
11802,1720,0,17,1,3,2
11803,1030,0,45,0,0,2
11804,1030,0,23,1,7,2
11806,1830,0,38,1,0,2
11807,1145,0,32,0,0,2
11808,1145,0,56,0,0,2
11809,720,0,11,1,3,2
11811,1445,0,24,1,0,2
11812,1620,0,54,1,5,1
11814,1705,1,23,1,0,2
11815,2004,0,19,1,0,2
11816,2004,0,22,0,0,2
11819,620,3,41,1,11,2
11820,842,3,48,1,0,2
11821,2135,1,22,1,0,2
11822,1052,3,33,1,7,2
11827,810,1,23,0,0,2
11828,810,1,28,0,0,2
11829,810,0,37,1,6,2
11830,1050,1,27,0,0,2
11831,1754,0,39,0,0,2
11833,103,0,27,1,0,2
11835,525,1,29,1,0,2
11836,30,3,45,1,0,2
11839,810,2,57,0,0,2
11840,1630,0,22,1,0,2
11841,1630,0,67,1,0,2
11842,1548,0,21,1,0,2
11843,1548,0,19,0,0,2
11844,1340,0,25,1,0,2
11845,750,0,23,0,0,2
11846,808,0,42,0,6,2
11849,930,0,55,1,0,2
11853,640,1,46,1,0,2
11854,745,1,23,1,0,2
11856,1126,0,57,0,0,2
11861,2017,0,51,1,0,2
11862,1505,0,31,1,0,2
11863,310,0,24,1,0,2
11866,800,0,32,0,0,2
11867,640,0,17,1,6,1
11870,855,0,18,1,0,2
11871,1527,0,10,1,3,2
11872,1244,0,17,1,2,2
11873,1700,0,41,1,3,2
11878,1608,0,25,0,0,1
11880,1200,0,36,1,0,2
11884,1940,0,40,1,0,2
11885,1415,0,21,0,0,1
11887,1500,0,43,1,0,2
11888,2000,0,48,1,0,2
11890,1518,0,17,1,6,2
11891,1600,0,31,1,0,2
11892,1600,0,24,0,0,2
11897,1555,0,25,1,4,2
11898,1525,0,42,1,3,2
11900,1610,0,58,0,0,2
11902,1445,0,46,1,0,2
11903,1634,0,77,1,0,2
11904,1634,0,47,1,6,1
11905,655,0,43,0,0,2
11907,1200,0,23,0,3,2
11908,1750,0,10,1,2,2
11910,2120,0,29,0,0,2
11911,1500,0,46,0,0,2
11912,1725,0,37,1,3,2
11913,1300,0,34,1,0,2
11917,51,1,45,1,0,2
11918,51,1,40,1,0,2
11921,250,1,21,1,0,2
11923,1330,0,47,1,3,2
11924,840,0,57,1,0,2
11926,1230,0,37,1,0,2
11928,1755,1,48,1,0,2
11929,1755,1,20,1,0,2
11933,1735,0,21,1,0,2
11940,1135,0,32,0,0,2
11941,1505,0,31,0,0,2
11942,1715,0,6,1,3,2
11944,1638,0,32,0,0,2
11945,1638,0,50,1,0,2
11946,1536,0,19,0,0,2
11949,1030,0,29,1,0,2
11950,1140,0,43,1,0,2
11953,1415,0,21,0,0,2
11954,2030,0,15,1,3,2
11955,1750,0,42,1,3,2
11956,2125,0,19,1,0,2
11957,2110,0,37,1,6,1
11958,633,1,35,1,3,2
11959,750,0,25,1,0,2
11960,725,1,27,1,0,2
11961,725,1,24,0,0,2
11962,858,0,30,0,0,2
11963,1800,0,37,0,5,2
11964,1720,0,34,0,0,2
11967,1709,0,26,1,6,2
11968,800,0,61,1,0,2
11970,830,1,22,0,0,2
11971,1340,0,79,0,0,2
11972,1345,0,64,1,0,2
11973,1842,0,26,0,0,2
11974,1842,0,46,0,0,2
11975,1916,0,29,1,3,2
11976,1335,0,45,1,0,2
11977,1911,0,21,1,3,2
11979,350,0,23,0,0,2
11980,1104,0,18,0,6,2
11981,1508,0,62,0,0,2
11982,1508,0,51,0,0,2
11984,1740,0,32,1,3,2
11985,1820,0,70,0,0,3
11989,1329,0,43,1,0,2
11990,750,0,35,1,3,2
11992,1813,0,24,0,0,2
11993,1900,0,27,0,0,2
11994,2045,0,22,1,0,2
11995,2045,0,27,1,0,2
11998,824,0,45,0,0,2
11999,824,0,20,1,0,2
12000,1400,0,19,1,3,2
12001,714,0,41,1,6,2
12002,714,0,51,1,5,2
12006,1522,0,45,0,0,2
12007,1800,0,29,1,5,2
12008,2145,0,18,0,0,2
12012,1810,0,27,1,0,2
12013,2038,0,28,1,9,2
12015,1445,0,45,0,0,2
12016,1055,0,39,1,3,2
12019,1735,0,37,1,3,2
12020,2048,0,22,1,0,2
12021,2125,0,19,1,0,2
12022,2115,0,39,1,0,2
12025,1310,0,57,1,8,2
12026,1200,0,45,0,0,2
12028,1623,0,20,0,0,2
12029,1623,0,37,1,0,2
12030,1513,0,61,1,0,2
12031,1000,1,41,1,3,2
12032,1020,1,67,1,0,2
12033,1020,1,46,0,8,2
12035,1740,0,30,1,0,2
12038,2245,0,38,1,8,2
12040,1720,0,28,1,8,2
12042,1927,0,25,1,7,2
12043,1927,0,27,1,0,2
12048,1805,0,7,1,3,2
12049,1800,0,34,0,0,2
12051,2051,0,54,0,0,2
12052,2103,0,24,1,3,2
12053,1745,0,24,0,0,2
12055,1435,0,48,1,0,2
12057,1730,0,27,1,5,1
12059,1820,0,66,1,6,2
12061,2210,0,18,1,3,2
12062,735,0,45,0,0,2
12063,755,0,48,1,3,1
12064,1600,0,22,0,0,2
12065,1435,0,44,1,0,2
12066,1435,0,51,1,0,2
12068,2039,0,49,1,6,1
12069,2235,0,27,1,3,2
12070,610,0,25,1,6,2
12071,1715,0,56,1,3,1
12073,1515,0,17,1,3,2
12074,1710,0,44,1,3,1
12075,1815,0,26,1,3,2
12076,1845,0,19,0,0,2
12077,1845,0,46,1,0,2
12080,1010,0,22,1,3,2
12081,1741,0,67,1,0,2
12083,1740,0,23,1,3,2
12085,1420,0,28,1,3,2
12086,1755,0,19,1,8,2
12087,1515,0,27,0,0,2
12088,1515,0,38,1,0,2
12089,1515,0,60,0,0,2
12096,1215,0,56,1,0,2
12097,810,0,48,1,3,2
12100,1815,0,25,0,0,2
12101,153,0,18,0,0,2
12102,153,0,49,1,1,2
12105,755,0,51,1,0,2
12106,715,0,50,1,3,2
12107,930,0,36,1,3,2
12109,1425,1,27,1,0,2
12110,1842,1,19,1,6,2
12111,735,1,34,1,3,2
12112,1150,0,25,1,6,2
12114,1310,0,43,1,6,1
12115,1130,0,39,1,0,2
12116,1915,0,37,0,0,2
12118,1740,0,38,1,0,2
12119,950,0,40,1,3,1
12120,1720,0,49,1,8,1
12124,755,0,46,1,3,2
12125,750,0,24,0,3,2
12126,1330,0,93,1,0,2
12128,955,0,30,1,3,2
12129,1225,0,25,0,0,2
12130,1225,0,55,1,0,2
12131,1910,0,35,0,3,2
12132,2020,0,24,1,0,2
12137,650,0,20,1,3,2
12138,1005,0,20,1,3,2
12139,1545,0,28,1,5,2
12140,1740,0,18,0,0,2
12141,1740,0,56,0,0,2
12147,1750,0,51,0,0,2
12149,1300,0,38,0,0,2
12153,1711,0,69,1,0,2
12156,1742,0,43,1,6,2
12158,1725,0,47,1,6,1
12159,1820,0,22,1,3,2
12160,1720,0,30,1,0,2
12163,1930,0,21,1,3,2
12165,1750,0,30,1,0,2
12167,810,0,79,1,0,2
12168,1845,1,42,1,5,3
12169,555,1,56,1,0,2
12170,920,0,47,1,0,2
12171,1130,0,36,1,7,2
12173,1140,0,24,0,3,2
12175,1850,0,20,1,0,2
12176,1850,0,46,0,0,2
12179,840,1,25,0,3,2
12180,904,0,21,1,3,2
12181,1242,1,29,1,0,2
12182,1104,1,46,1,0,2
12185,805,1,40,0,0,2
12187,1510,1,43,1,8,2
12190,1630,1,42,0,0,2
12191,1630,1,55,1,3,2
12192,1740,1,21,1,0,2
12194,1330,0,35,0,3,2
12195,1805,0,20,1,0,2
12196,1805,0,68,0,0,2
12201,2015,0,10,1,3,2
12202,110,0,21,0,0,2
12206,1629,0,22,0,0,2
12207,1629,0,24,1,0,2
12208,1230,0,40,0,0,2
12209,2000,0,38,0,0,2
12211,1230,0,28,1,3,2
12213,1930,0,35,1,0,2
12214,610,0,28,1,0,2
12215,1330,0,38,0,3,2
12216,1345,0,38,1,0,2
12218,2315,0,45,1,0,2
12219,844,1,40,1,0,2
12220,901,0,55,0,0,2
12221,1930,0,31,0,0,2
12222,1930,0,58,1,0,2
12223,205,0,19,1,3,2
12224,135,1,20,1,0,2
12228,1400,0,28,1,0,2
12229,1125,0,35,0,0,2
12230,1125,0,27,0,0,2
12231,702,0,39,0,0,2
12233,2220,0,36,1,0,2
12234,550,0,20,1,0,2
12235,1010,0,29,1,1,2
12237,1010,0,45,0,0,2
12239,1450,0,36,1,0,2
12240,1910,0,17,0,0,2
12242,2215,0,56,0,0,2
12248,1355,0,40,0,0,2
12249,1355,0,35,1,3,1
12251,1705,0,28,0,13,2
12252,1813,0,23,1,5,1
12253,1430,0,34,0,0,2
12254,1415,0,20,1,0,2
12255,2010,0,35,1,0,2
12256,1005,0,19,0,0,2
12257,948,0,50,1,8,2
12258,1205,0,50,1,0,1
12260,1725,0,25,1,0,2
12263,1725,0,46,1,0,2
12264,2047,0,21,0,0,2
12265,940,0,27,1,0,2
12268,1620,0,33,0,0,2
12270,1645,0,59,1,3,2
12271,1514,1,47,1,0,1
12274,1108,0,40,0,3,2
12275,1420,0,55,1,6,1
12277,1527,0,65,1,3,1
12278,1740,0,40,1,3,2
12279,1650,0,34,1,8,1
12281,1934,0,20,1,6,2
12282,1930,0,43,1,3,2
12283,1800,0,23,1,0,2
12284,1800,0,47,1,8,3
12286,1814,0,23,1,3,1
12287,1650,0,21,1,3,2
12289,1625,0,45,1,5,1
12290,1625,0,56,0,0,2
12292,721,0,35,1,3,2
12293,1047,0,73,1,0,2
12294,1047,0,22,1,0,2
12296,1425,0,27,1,3,1
12297,1420,0,32,1,3,2
12299,445,0,29,1,0,2
12301,1530,0,59,1,0,2
12303,1225,0,26,0,0,2
12304,1945,0,26,1,0,2
12306,1459,0,71,0,0,2
12308,950,0,13,0,3,2
12315,1055,0,45,1,3,2
12316,1735,0,41,1,8,1
12317,1852,0,47,1,0,2
12320,1915,0,74,0,0,2
12321,1525,0,48,1,3,2
12323,1740,0,52,0,0,2
12325,640,0,30,0,3,2
12326,1635,0,21,0,0,2
12327,1655,0,10,1,3,2
12328,2050,0,35,1,0,2
12329,655,0,20,1,3,2
12331,1523,0,33,0,0,2
12334,1750,0,31,1,3,2
12335,1345,0,61,0,0,2
12336,1345,0,56,0,0,1
12337,1956,1,56,1,5,1
12338,1350,0,56,1,7,2
12339,1630,1,75,1,0,2
12340,1741,0,25,1,1,2
12342,830,0,36,1,3,2
12343,1209,0,52,0,0,2
12346,1350,0,16,0,3,2
12347,1540,1,43,1,0,2
12351,1030,0,27,0,0,2
12353,1745,1,19,1,0,2
12357,2200,0,18,1,6,2
12358,1350,0,89,0,0,2
12359,1350,0,63,1,0,2
12360,940,0,38,1,0,2
12361,1830,0,29,1,0,2
12363,1540,0,29,1,3,2
12364,1620,0,57,0,0,2
12368,1030,0,84,0,0,2
12369,1030,0,57,0,0,2
12370,1455,0,48,0,3,2
12371,1330,0,27,1,0,2
12374,2043,0,44,1,3,2
12375,2005,0,41,1,3,2
12378,848,0,24,0,0,1
12379,1314,0,82,1,0,2
12382,1851,0,20,0,0,2
12383,2030,0,28,1,8,2
12385,2030,0,39,0,0,2
12386,645,0,32,1,0,2
12387,1830,0,29,0,3,2
12388,1021,0,28,0,3,2
12389,1959,0,33,0,0,2
12391,950,0,43,1,3,2
12392,1500,0,50,1,12,2
12394,1715,0,24,1,0,2
12396,1820,0,48,1,6,1
12397,1838,0,37,1,3,2
12398,1950,0,38,1,3,1
12401,1003,0,55,0,0,2
12402,1003,0,43,1,0,2
12403,1003,0,32,1,0,2
12406,1840,0,24,0,0,2
12407,1748,0,33,1,0,2
12408,1748,0,21,0,0,2
12409,945,1,49,1,3,2
12410,1955,0,26,1,1,2
12411,1955,0,23,0,0,2
12412,2015,0,27,1,0,2
12413,847,0,11,1,3,2
12414,915,0,35,1,0,2
12415,1620,0,29,0,0,2
12416,1850,0,26,0,3,2
12418,720,0,20,1,0,2
12419,1600,0,8,1,3,2
12424,1715,0,22,1,3,2
12425,1815,0,27,0,3,2
12426,625,0,26,1,0,2
12428,755,0,33,0,0,2
12431,835,0,37,1,5,1
12432,1630,0,39,1,0,2
12434,1810,0,40,1,3,2
12436,110,0,20,1,3,2
12437,820,1,36,1,3,2
12438,935,0,22,1,6,1
12439,1135,0,70,1,4,2
12440,630,1,37,1,6,2
12442,1605,0,26,1,5,2
12443,1235,0,34,1,8,2
12444,1305,0,10,1,3,2
12445,225,0,31,0,0,2
12446,950,0,35,1,0,2
12450,2320,1,26,1,0,2
12451,2320,1,33,1,0,2
12452,1105,0,55,0,0,2
12455,1653,0,39,1,3,2
12457,1755,0,46,1,0,2
12458,759,0,25,1,0,2
12459,759,0,42,1,0,2
12460,1255,0,22,1,6,2
12461,732,1,32,1,0,2
12463,1402,0,25,1,0,2
12466,1740,0,36,1,3,2
12467,1745,0,32,1,0,2
12468,1745,0,29,1,0,2
12469,1745,0,31,1,0,2
12473,1820,0,54,0,0,2
12475,850,0,41,1,0,2
12476,850,0,24,0,0,2
12477,850,0,39,0,0,2
12479,1240,0,24,0,0,2
12480,1240,0,42,1,1,2
12482,1300,0,38,0,0,2
12485,1055,0,61,1,11,2
12487,1815,0,24,1,3,1
12488,850,0,18,0,0,2
12490,641,0,30,1,0,2
12494,1505,0,11,1,2,2
12496,1442,0,18,1,2,2
12498,1540,0,40,1,0,2
12499,1710,0,27,0,0,2
12500,1710,0,23,0,0,2
12502,1830,0,38,1,3,2
12504,554,0,21,1,0,2
12507,1202,0,33,1,3,2
12509,1010,0,87,1,0,2
12510,1010,0,78,0,0,2
12511,1630,0,26,1,6,2
12512,1625,0,32,0,0,2
12513,935,0,78,1,0,2
12514,920,0,33,1,0,2
12515,1538,0,24,1,6,2
12516,1340,0,19,0,0,2
12517,2050,0,16,1,2,2
12518,1050,0,21,1,3,2
12519,950,0,30,1,0,2
12521,2015,0,26,0,3,2
12522,1620,0,26,1,3,2
12523,1615,0,28,1,8,2
12524,1835,0,4,1,3,2
12527,1050,0,52,1,8,1
12528,1430,0,47,0,0,2
12529,1612,0,69,1,0,2
12530,627,0,27,1,0,2
12531,1018,0,33,1,3,2
12532,1320,0,39,1,0,2
12533,1835,0,62,1,8,2
12535,105,0,35,1,0,2
12536,105,0,33,0,0,2
12538,710,0,30,0,0,2
12539,710,0,50,1,0,2
12540,710,0,46,1,3,2
12542,1910,0,37,1,6,1
12543,840,0,42,0,3,2
12548,855,0,22,1,2,2
12549,1230,0,52,1,3,2
12550,1350,0,62,1,9,2
12553,1825,0,70,1,3,1
12556,700,0,47,1,3,2
12557,955,0,65,0,0,2
12558,955,0,54,0,0,2
12559,1800,0,40,1,0,2
12560,655,0,57,1,11,1
12561,1706,0,37,1,0,2
12563,1115,0,33,1,0,2
12566,1115,0,33,0,0,2
12567,1335,0,63,1,7,3
12568,1330,0,33,1,11,2
12569,1500,0,25,1,7,2
12570,1713,0,40,1,3,2
12571,1850,0,51,1,1,2
12572,1658,0,42,1,0,2
12574,815,0,40,1,3,1
12575,715,0,21,1,6,2
12576,1710,0,48,1,3,2
12578,1345,0,44,1,0,2
12579,1320,0,20,1,6,2
12580,1005,0,32,0,0,2
12582,1850,0,31,1,3,2
12584,1655,0,18,1,0,2
12585,510,0,20,0,0,2
12586,2000,0,66,1,0,2
12594,1325,0,28,1,0,2
12597,1345,0,53,1,0,1
12598,1900,0,44,1,0,2
12600,1415,0,55,1,0,2
12601,845,1,28,1,3,2
12603,1800,0,26,1,0,1
12604,2124,0,19,0,0,2
12605,713,1,29,1,3,2
12607,805,0,20,0,0,2
12608,1154,0,41,0,3,2
12609,1154,0,48,0,0,2
12610,1235,0,26,0,0,2
12611,1215,0,42,1,0,2
12612,1215,0,66,0,0,2
12613,1630,0,74,0,0,2
12615,1105,0,63,0,0,2
12616,1321,0,25,1,0,2
12618,1540,0,42,0,0,2
12619,1540,0,70,1,0,2
12624,1646,0,33,1,0,2
12626,445,0,65,1,0,2
12627,920,0,48,1,3,2
12628,740,0,29,1,3,2
12630,1715,0,48,1,3,2
12631,1600,0,87,1,0,2
12633,2156,0,26,1,5,1
12635,2135,0,36,1,0,2
12639,1615,0,57,0,0,2
12640,1945,0,18,1,0,2
12642,755,0,37,1,0,1
12643,755,0,61,1,1,2
12645,1325,0,8,1,3,2
12646,1255,0,30,1,0,2
12647,1255,0,86,1,0,2
12649,1410,0,76,1,0,2
12650,1410,0,32,1,0,2
12652,1910,0,12,1,3,1
12653,1225,0,39,0,0,2
12654,1705,1,58,1,0,2
12655,1745,1,32,1,7,2
12656,1730,0,26,0,0,2
12657,1900,1,39,1,3,2
12658,650,0,33,0,0,2
12659,1045,0,22,1,3,2
12661,1840,0,18,1,2,2
12663,1745,0,29,1,8,1
12664,730,0,34,0,0,2
12665,730,0,34,1,0,2
12666,1159,0,76,1,0,2
12667,1200,0,47,1,3,2
12668,1730,1,65,1,0,2
12669,1730,1,49,1,0,2
12670,1953,1,29,0,0,2
12672,1207,0,54,0,0,2
12673,750,0,39,1,0,2
12675,1529,0,43,1,0,2
12676,1300,0,30,0,0,2
12679,1930,0,24,1,3,2
12680,1805,0,22,1,3,1
12681,1635,0,34,1,3,1
12683,1855,0,30,0,0,2
12685,1815,0,31,1,6,2
12686,1545,0,16,1,3,2
12687,2054,0,17,1,5,2
12688,2201,0,28,1,1,2
12690,2325,0,18,1,3,2
12691,1,0,41,0,0,2
12694,940,0,49,0,0,2
12697,1104,0,51,1,8,2
12698,1625,0,16,1,2,2
12700,1435,0,36,0,0,2
12702,1940,0,18,0,0,2
12703,2025,0,20,1,0,1
12704,2025,0,27,1,0,2
12705,455,0,19,1,6,2
12706,700,1,25,1,3,1
12710,1935,0,44,1,3,2
12711,2215,0,31,0,0,2
12714,150,0,32,0,0,2
12715,1315,0,43,1,0,2
12718,1030,0,47,1,8,2
12719,1700,0,45,0,0,2
12722,1135,0,56,1,3,2
12723,507,0,38,1,0,2
12724,2100,0,20,1,0,1
12726,1230,0,76,1,0,2
12727,1015,1,79,1,0,2
12729,1745,0,36,1,3,2
12731,1840,0,39,1,3,2
12732,1050,0,46,0,0,2
12734,815,0,41,1,3,1
12735,1913,0,33,1,3,1
12736,753,0,27,1,0,2
12737,1755,0,37,0,6,2
12739,1910,0,23,1,3,2
12740,2130,0,41,1,8,2
12742,936,0,24,1,0,2
12744,1648,0,49,1,3,1
12745,205,0,32,1,0,2
12747,1945,0,18,1,6,2
12748,240,0,24,1,0,2
12750,1252,0,17,1,2,1
12751,810,0,55,0,0,2
12752,1444,0,21,1,2,2
12755,1339,0,26,1,0,2
12756,1339,0,70,1,0,2
12761,1455,0,27,1,0,2
12762,1455,0,36,1,0,2
12765,750,0,22,1,6,2
12766,2155,0,21,1,5,1
12768,1925,0,11,1,3,1
12769,1820,0,50,1,3,1
12770,1345,0,9,1,3,2
12773,850,0,30,1,0,2
12774,850,0,23,0,0,2
12775,630,0,53,1,5,2
12776,1830,0,29,1,3,2
12778,1645,0,41,1,8,2
12779,1205,1,18,0,0,2
12780,1925,0,32,0,0,2
12781,1925,0,28,0,0,2
12782,840,0,26,1,3,2
12784,1838,0,27,0,0,2
12786,810,0,50,1,3,2
12787,903,0,17,1,3,2
12788,1740,0,16,1,3,2
12789,840,0,44,1,0,2
12791,1340,0,41,0,0,2
12792,1340,0,79,0,0,2
12796,1850,0,44,0,0,2
12797,1850,0,64,1,0,2
12798,2003,0,35,0,0,2
12799,1532,0,24,0,0,1
12800,1330,0,55,1,7,2
12802,1000,0,46,0,0,1
12803,1950,0,47,1,8,1
12805,1540,0,59,1,0,2
12806,1945,0,92,1,0,2
12808,1230,0,58,1,0,3
12809,700,0,23,0,0,2
12810,1700,0,33,0,0,2
12811,1630,0,60,1,3,2
12812,1730,0,28,1,2,2
12814,1800,0,24,1,3,2
12816,1810,0,55,1,0,2
12817,1810,0,57,0,0,2
12820,1857,0,34,1,3,2
12821,1855,0,8,1,3,2
12822,1700,0,70,1,0,2
12824,545,0,30,1,0,2
12825,545,0,20,1,0,2
12826,905,0,48,0,0,2
12827,1155,0,30,0,0,2
12831,1710,0,45,1,3,2
12832,1900,0,25,0,0,2
12834,1745,0,33,0,0,2
12836,2236,1,51,0,0,1
12837,1945,0,18,1,3,2
12838,720,0,25,1,0,2
12840,1620,0,24,0,0,2
12841,1705,0,32,1,3,2
12842,2210,1,25,0,0,2
12844,210,1,31,0,0,2
12845,1000,0,30,1,3,1
12846,1130,0,24,1,0,2
12847,844,1,36,0,0,2
12849,1247,1,28,1,0,2
12852,1725,1,20,1,0,2
12853,1725,1,59,1,0,2
12860,1738,0,38,1,3,2
12862,940,0,46,1,0,2
12863,1855,0,67,1,3,2
12865,1107,0,22,0,0,2
12866,1107,0,23,0,0,2
12870,1724,0,17,1,2,1
12871,1845,0,40,0,0,2
12873,720,0,25,1,0,2
12874,720,0,28,0,0,2
12875,946,0,71,0,0,2
12877,1300,0,29,1,6,2
12880,1857,0,39,1,5,2
12881,1240,0,50,0,0,1
12882,1240,0,21,1,0,2
12883,1240,0,30,1,0,2
12885,1710,0,46,0,0,2
12886,1940,0,28,0,3,2
12889,1819,0,41,1,0,2
12890,1001,0,22,1,3,2
12892,925,0,22,1,3,2
12895,925,0,13,1,3,2
12896,1205,0,51,1,3,2
12898,1625,0,24,1,3,2
12899,1525,0,48,1,8,2
12900,1930,0,37,1,8,3
12901,1930,0,43,0,0,2
12904,39,0,41,1,1,1
12905,39,0,24,1,0,1
12914,1330,0,22,1,3,2
12916,1750,0,29,1,3,2
12917,1900,0,20,0,0,2
12918,1900,0,25,0,0,2
12921,1830,0,25,0,0,2
12923,1355,0,80,1,3,2
12926,1400,0,59,1,0,1
12927,728,0,43,0,0,2
12928,830,0,70,1,0,2
12929,955,0,26,1,3,2
12930,1050,0,53,0,3,2
12931,1255,0,24,1,0,2
12933,1000,0,34,1,3,2
12934,1425,0,30,0,0,2
12935,1425,0,32,0,0,2
12936,1425,0,46,1,7,2
12937,2006,0,44,1,3,1
12938,1240,0,18,1,3,1
12939,820,0,31,0,0,2
12940,715,0,54,1,0,2
12941,755,0,57,0,0,2
12943,940,0,58,0,0,2
12944,1545,0,24,0,3,2
12945,1728,0,41,1,3,2
12948,805,0,21,1,3,2
12949,805,0,21,1,3,1
12950,1111,1,44,0,0,2
12953,1810,1,35,1,8,2
12954,1725,1,39,0,0,2
12955,1725,1,36,1,0,2
12956,1950,1,23,1,1,2
12957,1950,1,29,1,0,2
12958,1345,0,46,1,0,2
12959,2130,0,25,1,0,2
12965,1020,0,19,1,6,2
12966,101,0,35,1,0,2
12968,1225,0,68,1,6,2
12969,810,0,53,0,0,2
12974,750,0,37,1,3,2
12976,738,0,49,0,0,2
12977,1940,0,21,1,6,2
12978,1648,0,23,1,0,2
12979,1648,0,23,1,0,2
12980,1705,0,41,0,0,2
12983,925,0,28,1,3,1
12985,1445,0,33,1,0,2
12991,1330,1,50,1,8,2
12993,1340,0,17,1,3,2
12994,445,0,20,1,0,2
12997,815,1,35,1,3,2
12998,812,1,22,0,6,1
13000,1830,0,39,1,0,2
13002,805,0,31,0,0,2
13004,1844,1,27,1,3,2
13005,100,0,22,1,0,2
13009,740,0,43,1,8,2
13010,1600,0,83,1,0,1
13012,1600,0,74,1,0,2
13014,1730,0,63,1,5,2
13015,1730,0,23,1,0,2
13016,1720,0,26,1,5,1
13017,1915,0,20,1,3,2
13018,936,0,31,0,0,2
13019,910,0,43,1,3,2
13020,1740,1,13,1,3,2
13022,1140,1,87,1,15,2
13023,1604,0,28,1,0,2
13024,1915,0,29,0,0,2
13025,2045,0,50,0,0,2
13027,703,0,62,1,0,2
13030,1045,0,43,0,3,2
13031,1900,0,51,1,3,2
13034,1935,0,26,1,5,2
13035,1155,0,67,1,3,2
13037,1315,0,42,1,7,2
13040,945,0,83,1,0,2
13042,1330,0,18,1,3,2
13043,1610,0,28,1,0,2
13048,1650,0,20,1,3,2
13049,715,0,22,0,0,2
13050,715,0,37,1,0,2
13051,740,0,38,0,0,2
13052,740,0,35,1,0,2
13055,920,0,34,0,0,2
13056,1205,0,50,0,0,2
13057,1331,0,45,1,7,2
13059,1745,0,31,1,3,2
13060,1705,0,38,1,0,2
13062,1630,0,34,1,3,2
13063,1520,0,51,0,0,2
13065,805,0,20,1,0,2
13067,1640,0,4,1,3,2
13068,1208,0,38,1,0,2
13072,2010,0,25,1,0,2
13073,1100,0,68,0,0,2
13074,200,0,66,0,0,2
13075,1710,0,52,1,3,2
13076,1600,0,30,0,0,2
13077,1720,0,33,1,0,2
13078,1720,0,62,1,0,2
13080,1535,0,60,1,8,2
13082,1620,0,45,1,3,2
13083,1620,0,15,1,3,2
13084,1620,0,61,1,8,2
13086,1219,0,28,1,0,2
13087,1300,0,23,1,6,2
13089,1850,0,24,1,6,2
13091,802,0,23,1,6,2
13094,1705,0,46,1,3,2
